year,count,country,inventor
France,2020,Kevin Lomeli,1
France,2020,Ludovic GUILLARD,1
France,2020,Andrew L. Murphy,1
France,2020,Louis Augagneur,1
France,2020,Virginie PÊCHER,1
France,2020,François DUVEAU,1
France,2020,Laurent Andre-Masse,1
France,2020,Anne BRUNOU,1
France,2020,Jean-François Rousseau,1
France,2020,Laurent Subra,1
France,2020,Cyril CHIOTASSO,1
France,2020,Joel Gallet,1
France,2020,Baptiste Beziat,1
France,2020,Marc FERROUILLET REVERDY,1
France,2020,Odile Aubrun,1
France,2020,Gregory Villemin,1
France,2020,Romuald VETRO,1
France,2020,Claude Besson,1
France,2020,Benoit VEIGNEAU,1
France,2020,Pascal Bidault,1
France,2020,Caroline SIRICHANDRA,1
France,2020,Pierre-François DUPRAT,1
France,2020,Jean-Marie AUTRET,1
France,2020,Philippe Carraro,1
France,2020,Arno WALLER,1
France,2021,Gerardo MARIA PRIORE,2
France,2021,Marie Marcel MATHIEZ Jean-Louis,2
France,2021,Yannik Thorsten Heiko Schelske,2
France,2021,Kevin CARTWRIGHT,1
France,2021,Leo Richer,1
France,2021,Jean-Louis TOURNAIRE,1
France,2021,Giuliano Leonardi,1
France,2021,Thierry Legou,1
France,2021,Michel Gschwind,1
France,2021,Suvi Pietarinen,1
France,2021,Christian Davico,1
France,2021,Véronique TEXIER,1
France,2021,Roselyne SECHAL,1
France,2021,Hammad Aslam KHAN,1
France,2021,Hugo Goncalves,1
France,2021,Olivier Huet,1
France,2021,Shimon Steinberg,1
France,2021,Philippe Calvez,1
France,2021,Amir GROSMAN,1
France,2021,Adrien MASTON,1
France,2021,Mickael Le Stephan,1
France,2021,Nicolas Decorde,1
France,2021,Camille MASSOT,1
France,2021,Jawad Aarrouf,1
France,2021,Christian Hübsch,1
France,2021,Anas HIJAZI,1
France,2021,Clément MINIERE,1
France,2021,Frédéric Richard,1
France,2021,Nicolas COLOVRET,1
France,2021,Laurent URBAN,1
France,2021,Romain Schmitt,1
France,2021,Hervé David,1
France,2021,Arnon Tabic,1
France,2021,Julie Champion,1
France,2021,Loïc Ledermann,1
France,2021,Francois Regnault,1
France,2021,Yu-Feng Tai,1
France,2021,Yves Matton,1
France,2021,Gwenael Le Lay,1
France,2021,Tom Katz,1
France,2021,Pierre Dambricourt,1
France,2021,Arnaud THOBIE,1
France,2021,Hideo Kobayashi,1
France,2021,Jostein Lima,1
France,2021,Pascal Hilaire,1
France,2021,Isabelle Bossant,1
France,2021,Shunetsu YONAIYAMA,1
France,2021,Michel Gazeau,1
France,2021,Cosima Dufour-Schroif,1
France,2021,Eric Caulier,1
France,2021,Serge Lançon,1
France,2021,Emilie GUENAULT,1
France,2021,Toni Moine,1
France,2021,Floriane Salot,1
France,2021,Philippe RHUL,1
France,2021,Suguru IKEYAMA,1
France,2021,Takehiko Tojo,1
France,2021,Naomi AMARI,1
France,2021,Clemence Cossec,1
France,2021,Julien Galvan,1
France,2021,Catherine BESOMBES,1
France,2021,Hiroya Suzuki,1
France,2021,Franck JUCHAUX,1
France,2021,Sandra Rabussier,1
France,2021,Virginie Puisset,1
France,2021,Sonia Eyraud,1
France,2022,Jonathan Nicolas,2
France,2022,Jerome Gautherat,2
France,2022,Georges MANDRAFINA,2
France,2022,Dominique Bordeaux,2
France,2022,Paul Honeine,1
France,2022,Nicolas Houis,1
France,2022,Antonin VAN EXEM,1
France,2022,Laura Jayawardene,1
France,2022,Fabrice Malaingre,1
France,2022,André BARRE,1
France,2022,Francis Pruche,1
France,2022,Louis Siguier,1
France,2022,Paul COMPAGNON,1
France,2022,Michel Stéphane LEJEUNE Arthur,1
France,2022,Benjamin Kawak,1
France,2022,Saoussen Arfaoui,1
France,2022,Frederic Duong,1
France,2022,Eric PHALEMPIN,1
France,2022,Pablo Luis Guarnizo,1
France,2022,Claudia Barba,1
France,2022,Hervé Andrean,1
France,2022,Christian Juette,1
France,2022,Mélanie MIGNOT,1
France,2022,Grégoire LEFEBVRE,1
France,2022,Jean-Philippe FEY,1
France,2022,Anton Julien LE BLAN Josse,1
France,2022,Andrea Erin SCHOTT,1
France,2022,David Chan,1
France,2022,Mariana Montoya,1
France,2022,Hy Si Bui,1
France,2022,Stéphane RENOUARD,1
France,2022,Daniella Cristina Gonzalez-Toro,1
France,2022,Nixon Ambou,1
France,2022,Julien DE CLEDAT,1
France,2022,Eunyoung PARK,1
France,2022,Deok Hoon Park,1
France,2022,Jonathan James FAIG,1
France,2022,Laurent Savary,1
France,2022,Gérard Gabin,1
France,2022,Minho Lee,1
France,2022,Erik Andersen,1
France,2022,Aurore Dion,1
France,2022,Franck Le Gall,1
France,2022,Susan Halpern,1
France,2022,Eun Sun Jung,1
France,2023,Dominique Bordeaux,4
France,2023,Véronique BURNIER-YALAOUI,2
France,2023,Michel BOURDAIS,2
France,2023,Mathieu GROS,2
France,2023,Christophe Tincelin,2
France,2023,Lucas DELAIRE,1
France,2023,Mathis Grenier,1
France,2023,Felix Konstantin Schiegg,1
France,2023,Florian Alexander Schiegg,1
France,2023,Véronique Burnier,1
France,2023,Ludovic AMOUROUX,1
France,2023,Thierry Picaud,1
France,2023,Laurent Lajus,1
France,2023,Nassim SALHI,1
France,2023,Jean-François LERAT,1
France,2023,Romain Vincent Anne Carol BEHAGHEL,1
France,2023,Alexandre Malon,1
France,2023,Laure DESFORGES,1
France,2023,Jorge Eugenio Segundo Decombe Browne,1
France,2023,Minh Chau Phan Huy,1
France,2023,Xavier Jean-Luc HOUY,1
France,2023,Adrien Bruno,1
France,2023,Wendy TOMBOZA,1
France,2023,Thierry DUVIGNEAU-LOBRE,1
France,2023,Denis Albert Delporte,1
France,2023,Laurent Barre,1
France,2023,Mei-Liang YEH,1
France,2023,Tsung-Yin Tang,1
France,2023,Yu-Shan WEI,1
France,2023,Maxime JOUIN,1
France,2023,David Leclercq,1
France,2023,Arnaud Fournial,1
France,2023,Laurent Bouchaud,1
France,2023,Benjamin AUGAIS,1
France,2023,Angelina Roudot,1
France,2023,Antoine Piccirilli,1
France,2023,Renata PLATCHECK RAFFIN,1
France,2023,Hui-Fang Chu,1
France,2023,François GELI,1
France,2023,Julie Bacon,1
France,2023,Nathalie Guillier,1
France,2023,Ming-Chung TSENG,1
France,2023,Vanessa Olszewski,1
France,2023,Lyubov Lukyanova,1
France,2023,Wei-Jen Chen,1
France,2023,Cristieli Rossini Kopp,1
France,2023,Mathieu Goutayer,1
France,2023,Yannick COLENO,1
France,2023,Didier DEMERCASTEL,1
France,2023,Pascal Duverger,1
France,2024,Florence Lahousse,2
France,2024,James Timothy Bristow,1
France,2024,Florian DIEHL,1
France,2024,Angélina Roudot,1
France,2024,Jean EGRETIER,1
France,2024,Vanessa Olszewski,1
France,2024,Régine IMBERT,1
France,2024,Nathalie Guillier,1
France,2024,Lyubov Lukyanova,1
France,2024,Barbara Gall,1
Germany,2008,Gauri Sankar Lal,1
Germany,2008,Kristen Elaine Minnich,1
Germany,2008,Steffen Zahn,1
Germany,2008,Lloyd Mahlon Robeson,1
Germany,2008,William Franklin Burgoyne Jr.,1
Germany,2008,Andrew Francis Nordquist,1
Germany,2008,Francis Joseph Waller,1
Germany,2018,William D. Graham,1
Germany,2018,Elijah B. Garner,1
Germany,2018,Alexander Polivka,1
Germany,2018,Terry L. Snipes,1
Germany,2018,Stanley R. Borkgren,1
Germany,2018,Michael E. Frasier,1
Germany,2018,Robert T. Casper,1
Germany,2018,Scott C. McCartney,1
Germany,2020,Silke Schäfers,1
Germany,2020,Gregor Luthe,1
Germany,2020,Niels ten Tije,1
Germany,2021,Ariel Atkins,1
Germany,2021,Jason King,1
Germany,2021,Matthew Rios,1
Germany,2021,Christopher James Rosser,1
Germany,2021,Eric Joseph Johnson,1
Germany,2021,Alim THAWER,1
Germany,2021,Steven Christensen,1
Germany,2021,Esteban Leon Duque,1
Germany,2021,Norbert Wesely,1
Germany,2021,Alexander M. Hoopai,1
Germany,2021,James P. Westley,1
Germany,2021,Andrew J. Stratton,1
Germany,2021,Christopher L. Belisle,1
Hungary,2016,Mohan Vijay,1
Hungary,2016,Brian David Brown,1
Hungary,2016,Peter Koppenhoefer,1
Hungary,2016,John K Junkers,1
Hungary,2016,Andrew Tieu,1
Hungary,2016,Calvin A Bonas,1
Hungary,2016,Bruce Daniels,1
Hungary,2016,Luigi Naldini,1
Hungary,2016,Jonathan David Chelf,1
Hungary,2016,Wenzhuo Yan,1
Hungary,2016,Emilio Panarella,1
Hungary,2016,Meisheng Xu,1
Hungary,2017,John A Korte,1
Hungary,2017,T Fernando Fischmann,1
Hungary,2017,Christine Voyles,1
Hungary,2017,Flavien Dubief,1
Hungary,2017,Paolo Castiglioni,1
Hungary,2017,Mark A Dizigan,1
Hungary,2017,Oleg Mironov,1
Hungary,2017,Erik Andreen,1
Hungary,2017,Xuejiao Hu,1
Hungary,2017,Ihar Nikolaevich Zinovik,1
Hungary,2017,Jean-Marc Flick,1
Hungary,2017,Michel Thorens,1
Hungary,2017,Rebecca A Kelly,1
Hungary,2017,Olivier Cochand,1
Hungary,2017,Oleg Fursa,1
Hungary,2017,Gabor Farkas,1
Hungary,2017,Amanda Rock,1
Hungary,2017,Yvan Degoumois,1
Hungary,2017,Kim A Beazley,1
Hungary,2017,Alfred Feitisch,1
Hungary,2018,Jacques Mouchet,1
Hungary,2018,Christopher Jaffray,1
Japan,2007,トマリア，ドナルド・エイ,1
Japan,2007,スワンソン，ダグラス・アール,1
Japan,2007,フアング，バオフア,1
Japan,2007,パルガム，ベーラ・レデイ,1
Japan,2007,芳尚 菅野,1
Japan,2007,喜浩 佐藤,1
Japan,2007,一春 川田,1
Japan,2008,シンクレア ジョン,1
Japan,2008,ジャードマルク ケント,1
Japan,2008,チウ ダニエル,1
Japan,2008,ピール ヨハン,1
Japan,2008,オロフソン ジェシカ,1
Japan,2008,リトビッツ，セオドア・エイ,1
Japan,2008,オーヴァー オーヴェ,1
Japan,2008,カールソン マティアス,1
Japan,2008,ペーター・コルクホーフ,1
Japan,2008,ハンノ・ヴィルト,1
Japan,2008,英隆 岡,1
Japan,2008,グンター・カリッヒ,1
Japan,2008,和彦 国本,1
Japan,2008,アレクサンダー・クール,1
Japan,2008,ヨアヒム・ヒュッター,1
Japan,2008,ヨアヒム・シューマッハー,1
Japan,2008,ラース・ベルファッカー,1
Japan,2008,潤一 田辺,1
Japan,2008,真樹 大和,1
Japan,2008,フェリックス・エーメ,1
Japan,2008,カイ・トヘデ,1
Japan,2008,イェンス−ケリム・エアギューデン,1
Japan,2008,インゴ・フランメ,1
Japan,2008,久稔 倉,1
Japan,2008,信二郎 加藤,1
Japan,2008,モホス，ゾルタン フォン,1
Japan,2010,アレクセイ ルカビシニコヴ,2
Japan,2010,ダニエル ビーチアム,2
Japan,2010,カイル ギー,2
Japan,2010,ジェフリー ズベイ,2
Japan,2010,ヴラディミール マルティン,2
Japan,2010,リュー，グレッグ,1
Japan,2010,ワイ． チャン，ジョン,1
Japan,2010,ファクトー，ウィリアム,1
Japan,2010,ジェイムズ シャホイアン，エリク,1
Japan,2010,マコーワー，ジョシュア,1
Japan,2010,ゴールドファーブ，エリク,1
Japan,2010,クリフォード，アントン,1
Japan,2010,モリス，ジョン,1
Japan,2010,シャンバーリン，クレール マス,1
Japan,2010,リントナー，カール,1
Japan,2011,シーラッド，ローレル,1
Japan,2011,クリストフ、ラスコスト,1
Japan,2011,リリアナ、ジメネ,1
Japan,2011,エフ． マグダウェル，アンドリュー,1
Japan,2011,ステファヌ、ブリュナー,1
Japan,2011,エイイチ フクシマ,1
Japan,2011,ザンガリス、アンドレアス,1
Japan,2011,エッシュ，ビクター,1
Japan,2011,ノーヴェル，メガン,1
Japan,2011,ベーコン、マルク,1
Japan,2011,アレクシス、クライン,1
Japan,2012,フイツシヤー，ジエラルド・ダブリユ,1
Japan,2012,スウィーニー，ジョセフ，ディー．,1
Japan,2012,ダウム，ルーク・テイー,1
Japan,2012,ヴェンドラ，ヴェンカット，カルヤン,1
Japan,2012,ダイエッツ，ジェームズ，アイ．,1
Japan,2012,クリシュナン，シタラマン,1
Japan,2012,セクストン，フレデリック，エイ,1
Japan,2012,マーガンスキ，ポール，ジェイ．,1
Japan,2012,モンドン，フィリップ,1
Japan,2012,強 杉本,1
Japan,2012,真弘 渡邊,1
Japan,2012,フォーニアル，アーナウド,1
Japan,2012,ペシャード，オリヴィエ,1
Japan,2012,透記 井戸,1
Japan,2012,紀人 花房,1
Japan,2012,守 穂積,1
Japan,2012,愼也 花谷,1
Japan,2012,理 内野倉,1
Japan,2012,智行 佐藤,1
Japan,2012,チャンドラ ラビ,1
Japan,2012,ヒロアキ オノエ,1
Japan,2012,トリエッロ ニコラス,1
Japan,2012,ダグラス エリック,1
Japan,2012,ビー．フランシス マシュー,1
Japan,2012,ベルトッジ キャロリン,1
Japan,2012,シャオ シー−チア,1
Japan,2012,トワイト アミー,1
Japan,2012,マシーズ リチャード,1
Japan,2013,強 杉本,4
Japan,2013,輪太郎 ▲高▼橋,4
Japan,2013,大輔 朝比奈,4
Japan,2013,裕士 山下,2
Japan,2013,山下　裕士,2
Japan,2013,晋 千葉,2
Japan,2013,由香里 福田,2
Japan,2013,正名 斯波,2
Japan,2013,樹 森谷,2
Japan,2013,聖之 関口,2
Japan,2013,成浩 蔡,2
Japan,2013,俊憲 親本,2
Japan,2013,知洋 吉田,2
Japan,2013,レビンソン，マイク，ジェイ．,1
Japan,2013,ビュステイロ，ジェームス,1
Japan,2013,ヤルバック，セリム,1
Japan,2013,ホワイト，チャールズ，エヌ,1
Japan,2013,カリノウスキー，マシュー，ジェームズ,1
Japan,2013,クリストフアー・ルスコーニ,1
Japan,2013,ブルース・エイ・サレンジヤー,1
Japan,2013,ロスバーグ，ジョナサン，エム．,1
Japan,2013,ヒンズ，ヴォルフガング,1
Japan,2013,マーク，ケビン，ディー．,1
Japan,2013,シュミト，デイル，シー．,1
Japan,2013,モンクラ，ブラッド，モーリス,1
Japan,2013,ジョンソン，キム，エル．,1
Japan,2014,光代 秋元,2
Japan,2014,賢哉 田中,2
Japan,2014,強 杉本,2
Japan,2014,晋 千葉,2
Japan,2014,聖之 関口,2
Japan,2014,昭久 辻,2
Japan,2014,山下　裕士,1
Japan,2014,晃植 蔡,1
Japan,2014,裕士 山下,1
Japan,2014,蔡　晃植,1
Japan,2015,クレイ ブラッドフォード,2
Japan,2015,隆平 山上,2
Japan,2015,ヘイマン ジョーンズ,2
Japan,2015,広光 藤山,2
Japan,2015,伸也 広田,2
Japan,2015,ハブマン グレッグ,2
Japan,2015,耕生 野田,2
Japan,2015,慶太 田中,2
Japan,2015,オリヴィエ ローラン,2
Japan,2015,久稔 倉,2
Japan,2015,智之 井川,2
Japan,2015,佑太 遠藤,2
Japan,2015,賢哉 田中,2
Japan,2015,アルダーソン ブランディ,2
Japan,2015,祐一 西前,2
Japan,2015,和彦 國本,2
Japan,2015,光代 秋元,2
Japan,2015,アンタリック ポール,2
Japan,2015,幸介 永田,2
Japan,2015,大輔 朝比奈,2
Japan,2015,晋 千葉,2
Japan,2015,強 杉本,2
Japan,2015,信祐 長井,2
Japan,2015,パーカー，マーシャル,1
Japan,2015,アリソン・ウィット,1
Japan,2015,ネルス・ビー・ハマチャー,1
Japan,2015,トルリンガー，トニー,1
Japan,2015,グオドン・チェン,1
Japan,2015,マクレオド，カサンドラ,1
Japan,2015,パーニッチ，ダン,1
Japan,2015,トレイシー・アラカキ,1
Japan,2015,エス  ウィルソン マーク,1
Japan,2015,バイス，アン,1
Japan,2015,エス  ロンシック クリストファー,1
Japan,2015,ヤップ，マウリース,1
Japan,2015,ミエン・ガオ,1
Japan,2015,ガウラヴ・トリア,1
Japan,2015,スティーブン・シェリフ,1
Japan,2015,ジェイ ロビンソン ロニー,1
Japan,2015,フランク・タグリアフェリ,1
Japan,2015,スチュアート・マクレイ,1
Japan,2015,デイビッド・エンスコア,1
Japan,2015,ホイ・ウェイ,1
Japan,2015,エス ウィルソン マーク,1
Japan,2015,ハンター，リッキー,1
Japan,2015,トーマス・エドワーズ,1
Japan,2015,モハン・スリニバサン,1
Japan,2015,ザン，ユー,1
Japan,2015,ディー  ウォルシュ ジョン,1
Japan,2015,ルメル・エイ・シュネーヴァイス,1
Japan,2015,カテリ・アトキンス,1
Japan,2015,アラン・スミス,1
Japan,2015,ノア・ディトー,1
Japan,2015,マーク・ダブリュー・リクソン,1
Japan,2015,インドラニ・チャクラボーティ,1
Japan,2015,ズ，ユアンミン,1
Japan,2015,エッケルバーガー，ジョセフ,1
Japan,2015,浩行 角田,1
Japan,2015,スコット・アール・プレスネル,1
Japan,2015,エス ロンシック クリストファー,1
Japan,2015,ジェイ  ロビンソン ロニー,1
Japan,2015,スタンリー・アール・クリステック,1
Japan,2015,ポール・オー・シェパード,1
Japan,2015,ジョンソン，ピーター,1
Japan,2015,チャン・シュルン,1
Japan,2015,ガリジ，ネガー,1
Japan,2015,トーマス・ディ・ケンプ,1
Japan,2015,ヨギ・ペイテル,1
Japan,2015,ロス，ロナルド,1
Japan,2015,ディー ウォルシュ ジョン,1
Japan,2015,ジョナサン・エプスタイン,1
Japan,2015,ディーミシス，カール,1
Japan,2015,ジョセフィン・エム・カルダレッリ,1
Japan,2015,ジョンソン，ティモティー,1
Japan,2015,ブレンダ・エル・スティーブンス,1
Japan,2015,角田　浩行,1
Japan,2015,ブライアン，クリスティー,1
Japan,2015,ニヤズ，ヌーモハメド,1
Japan,2015,スーザン・シー・ウォン,1
Japan,2015,パーソンズ，ウィリアム，ジー．,1
Japan,2015,ファーナー，ポール，イー．,1
Japan,2015,ハーウィング，ジェフリー，エル．,1
Japan,2015,慎也 中山,1
Japan,2015,ピーター・ジェイ・エイチ・スコット,1
Japan,2015,アンナ・カトリン・シャルデニングス,1
Japan,2015,中山　慎也,1
Japan,2015,ダナラクシュミ・カシ,1
Japan,2015,ウメッシュ・ビー・ガンガーダルマト,1
Japan,2015,エリック・ワン,1
Japan,2015,ガン・チェン,1
Japan,2015,チュル・ユー,1
Japan,2015,ハルトムート・ツェー・コルプ,1
Japan,2015,アンジャナ・シンハ,1
Japan,2015,ジョセフ・シー・ウォルシュ,1
Japan,2015,ウェイ・ツァン,1
Japan,2015,リウ・チャンホイ,1
Japan,2015,ヴァニ・ピー・モチャルラ,1
Japan,2015,カイ・チェン,1
Japan,2016,ゲルツ ハンス−ヘルムート,2
Japan,2016,グルーバー フレディ,2
Japan,2016,シン ファン，ハング,2
Japan,2016,アーラース ユルゲン,2
Japan,2016,タルナ・アローラ,1
Japan,2016,フレデリツク・ダブリユ・ジエイコブセン,1
Japan,2016,シアーズ，スティーブン・ベンソン,1
Japan,2016,フォーセル，ペーター,1
Japan,2016,ポッター，デニス・リー,1
Japan,2016,ハインツ シュタインケ トビアス,1
Japan,2016,ケネス・ダブリユ・ウオーカー,1
Japan,2016,ガブリエル　スクーピン,1
Japan,2016,ハインツ  シュタインケ トビアス,1
Japan,2016,スクーピン ガブリエル,1
Japan,2016,ペーター・レンマース,1
Japan,2016,ディルク・ラウキエン,1
Japan,2016,ニコラス・テイラー,1
Japan,2016,リネー・パルヴィス,1
Japan,2016,ニコラス・ポッロ,1
Japan,2017,マレン デイビッド,2
Japan,2017,ウェイナー マイケル,2
Japan,2017,正之 廣本,2
Japan,2017,路子 笹川,2
Japan,2017,光洋 阿曽,2
Japan,2017,恵大 飯田,2
Japan,2017,フェイサル  シェアマン フェイズ,1
Japan,2017,ジェームズ アンドレアス メシュカト ステファン,1
Japan,2017,ジェームズ  アンドレアス  メシュカト ステファン,1
Japan,2017,エム．  ロスバーグ ジョナサン,1
Japan,2017,エリオット  レイブ トーマス,1
Japan,2017,エリオット レイブ トーマス,1
Japan,2017,フェイサル シェアマン フェイズ,1
Japan,2017,エム． ロスバーグ ジョナサン,1
Japan,2017,ゲイリー  ブッシュ ステファン,1
Japan,2017,アール．  リンク ダレン,1
Japan,2017,アール． リンク ダレン,1
Japan,2017,ゲイリー ブッシュ ステファン,1
Japan,2017,山田　　和範,1
Japan,2017,山田　和範,1
Japan,2017,スルサレヴィッチ，パウェル,1
Japan,2017,ハウック，エリック・ダブリュー,1
Japan,2018,ステン ハンストラップ，,2
Japan,2018,デニス、エム トロイ,2
Japan,2018,ジェフリー、エイチ バーバンク,2
Japan,2018,ジェームス、エム ブルガー,2
Japan,2018,マーク、ティー ワイス,2
Japan,2018,タラ ホルツ,2
Japan,2018,ベラ タナウス,2
Japan,2018,コンスタンチン アプテカレブ,2
Japan,2018,クリストファー キルコーン,2
Japan,2018,ネイト ウェスコット,2
Japan,2018,エドワード・アウグスティニャック,1
Japan,2018,フェイサル  シャーマン ファイズ,1
